Customer ID,Total_Revenue,Total_Orders,Total_Items,Avg_Order_Value,Segment
15074,1566.33,3,1063,522.11,Mid Value
15075,773.03,1,447,773.03,Mid Value
15076,1447.74,3,866,482.58,Mid Value
15077,2428.08,2,528,1214.04,Mid Value
15078,17761.88,53,8990,335.12981132075475,VIP
15079,3767.35,11,1504,342.48636363636365,High Value
15080,546.25,2,287,273.125,Mid Value
15081,1965.72,12,806,163.81,Mid Value
15082,93.35000000000001,1,43,93.35000000000001,Low Value
15083,88.2,1,38,88.2,Low Value
15084,965.2,2,600,482.6,Mid Value
15085,347.54,1,169,347.54,Low Value
15086,218.53,2,95,109.265,Low Value
15087,306.94,1,470,306.94,Low Value
15088,1160.07,2,460,580.035,Mid Value
15089,2420.84,6,1359,403.47333333333336,Mid Value
15090,381.32,1,208,381.32,Low Value
15091,1046.6100000000001,3,582,348.87000000000006,Mid Value
15092,776.46,3,230,258.82,Mid Value
15093,14326.11,23,11657,622.8743478260869,VIP
15094,83.0,2,28,41.5,Low Value
15095,3141.64,10,2233,314.164,High Value
15096,219.39000000000001,1,120,219.39000000000001,Low Value
15097,908.35,3,424,302.78333333333336,Mid Value
15098,39916.5,3,121,13305.5,VIP
15099,410.48,1,343,410.48,Low Value
15100,2894.7,7,334,413.5285714285714,Mid Value
15101,1477.94,6,676,246.32333333333335,Mid Value
15102,554.67,2,339,277.335,Mid Value
15103,703.36,2,329,351.68,Mid Value
15104,1027.44,2,637,513.72,Mid Value
15105,3094.91,9,1747,343.87888888888887,High Value
15106,1422.52,5,1181,284.504,Mid Value
15107,940.35,9,356,104.48333333333333,Mid Value
15108,1300.25,4,499,325.0625,Mid Value
15109,983.1,3,258,327.7,Mid Value
15110,1505.8500000000001,6,337,250.97500000000002,Mid Value
15111,2730.87,5,1164,546.174,Mid Value
15112,209.4,1,72,209.4,Low Value
15113,3609.33,3,2386,1203.11,High Value
15114,3400.12,12,3532,283.3433333333333,High Value
15115,531.85,2,245,265.925,Mid Value
15116,1352.75,4,648,338.1875,Mid Value
15117,2485.9700000000003,8,3093,310.74625000000003,Mid Value
15118,244.8,1,1440,244.8,Low Value
15119,266.4,1,88,266.4,Low Value
15120,358.82,1,296,358.82,Low Value
15121,457.72,2,199,228.86,Low Value
15122,4497.47,11,2045,408.8609090909091,High Value
15123,4656.17,5,2524,931.234,High Value
15124,450.82,4,462,112.705,Low Value
15125,17024.87,24,8433,709.3695833333333,VIP
15126,449.49,2,273,224.745,Low Value
15127,711.5,2,464,355.75,Mid Value
15128,1783.68,5,1583,356.736,Mid Value
15129,6860.18,23,4002,298.2686956521739,High Value
15130,330.11,1,197,330.11,Low Value
15131,80.28,1,88,80.28,Low Value
15132,977.9300000000001,5,679,195.586,Mid Value
15133,1806.9,5,960,361.38,Mid Value
15134,1596.29,10,1057,159.629,Mid Value
15135,305.68,2,84,152.84,Low Value
15136,1286.7,4,776,321.675,Mid Value
15137,823.4,2,596,411.7,Mid Value
15138,502.52,1,300,502.52,Mid Value
15139,178.96,2,208,89.48,Low Value
15140,3243.69,8,2010,405.46125,High Value
15141,1388.47,7,1197,198.35285714285715,Mid Value
15142,2619.92,6,2155,436.65333333333336,Mid Value
15143,563.63,2,320,281.815,Mid Value
15144,12160.31,29,5251,419.3210344827586,VIP
15145,1194.73,4,756,298.6825,Mid Value
15146,1327.16,2,1473,663.58,Mid Value
15147,623.5,1,366,623.5,Mid Value
15148,301.29,1,187,301.29,Low Value
15149,1554.6100000000001,5,380,310.922,Mid Value
15150,9001.08,13,6183,692.3907692307693,High Value
15151,2085.61,2,795,1042.805,Mid Value
15152,5263.83,14,2994,375.98785714285714,High Value
15153,329.25,1,198,329.25,Low Value
15154,1388.41,3,349,462.80333333333334,Mid Value
15155,383.96999999999997,1,192,383.96999999999997,Low Value
15156,961.49,3,597,320.49666666666667,Mid Value
15157,2654.11,5,3466,530.822,Mid Value
15158,606.02,2,219,303.01,Mid Value
15159,22116.73,34,13512,650.4920588235294,VIP
15160,589.27,4,307,147.3175,Mid Value
15161,119.92,1,144,119.92,Low Value
15162,312.9,1,74,312.9,Low Value
15163,304.47,2,186,152.235,Low Value
15164,2068.92,9,931,229.88,Mid Value
15165,975.5,1,320,975.5,Mid Value
15166,167.16,1,140,167.16,Low Value
15167,1659.67,5,872,331.934,Mid Value
15168,106.56,1,52,106.56,Low Value
15169,569.22,2,356,284.61,Mid Value
15170,81.15,1,33,81.15,Low Value
15171,1289.5,1,290,1289.5,Mid Value
15172,1624.05,5,1611,324.81,Mid Value
15173,1494.6,7,840,213.5142857142857,Mid Value
15174,481.46,2,382,240.73,Low Value
15175,224.14,1,454,224.14,Low Value
15176,988.04,1,448,988.04,Mid Value
15177,948.93,1,485,948.93,Mid Value
15178,40.5,1,30,40.5,Low Value
15179,7491.92,13,5416,576.3015384615385,High Value
15180,904.4300000000001,3,690,301.4766666666667,Mid Value
15181,1200.2,5,688,240.04000000000002,Mid Value
15182,2998.952,11,1186,272.632,Mid Value
15183,639.93,3,297,213.30999999999997,Mid Value
15184,689.95,4,486,172.4875,Mid Value
15185,310.62,1,666,310.62,Low Value
15186,1403.2,5,716,280.64,Mid Value
15187,4777.18,16,1887,298.57375,High Value
15188,310.43,1,233,310.43,Low Value
15189,17524.38,46,6902,380.96478260869566,VIP
15190,834.4399999999999,1,790,834.4399999999999,Mid Value
15191,588.05,3,287,196.01666666666665,Mid Value
15192,1981.39,5,1644,396.278,Mid Value
15193,499.32,1,144,499.32,Low Value
15194,12427.69,28,9169,443.84607142857146,VIP
15195,3861.0,1,1404,3861.0,High Value
15196,316.25,2,131,158.125,Low Value
15197,1877.51,6,1058,312.91833333333335,Mid Value
15198,571.35,5,327,114.27000000000001,Mid Value
15199,3122.4,10,894,312.24,High Value
15200,549.05,1,195,549.05,Mid Value
15201,1842.95,7,1660,263.2785714285714,Mid Value
15202,6001.49,3,3,2000.4966666666667,High Value
15203,4400.18,15,4182,293.3453333333334,High Value
15204,316.58,1,258,316.58,Low Value
15205,653.24,2,378,326.62,Mid Value
15206,420.29999999999995,4,162,105.07499999999999,Low Value
15207,683.9200000000001,3,428,227.97333333333336,Mid Value
15208,970.52,6,356,161.75333333333333,Mid Value
15209,178.98000000000002,1,94,178.98000000000002,Low Value
15210,1176.19,3,841,392.06333333333333,Mid Value
15211,1277.48,2,357,638.74,Mid Value
15212,208.28,2,84,104.14,Low Value
15213,328.35,2,272,164.175,Low Value
15214,1661.44,8,1254,207.68,Mid Value
15215,2422.43,7,776,346.06142857142856,Mid Value
15216,486.09,2,217,243.045,Low Value
15217,426.24,1,190,426.24,Low Value
15218,11516.57,22,6553,523.4804545454546,VIP
15219,685.45,2,271,342.725,Mid Value
15220,1778.96,6,1393,296.49333333333334,Mid Value
15221,2465.4500000000003,4,287,616.3625000000001,Mid Value
15222,3550.91,11,4458,322.81,High Value
15223,1417.95,5,385,283.59000000000003,Mid Value
15224,871.36,5,443,174.272,Mid Value
15225,409.40000000000003,1,226,409.40000000000003,Low Value
15226,154.41,1,71,154.41,Low Value
15227,2488.4900000000002,9,1217,276.4988888888889,Mid Value
15228,5580.2699999999995,6,3375,930.045,High Value
15229,160.5,1,114,160.5,Low Value
15230,429.6,2,351,214.8,Low Value
15231,250.26,1,190,250.26,Low Value
15232,612.06,2,686,306.03,Mid Value
15233,59.400000000000006,1,12,59.400000000000006,Low Value
15234,197.0,1,196,197.0,Low Value
15235,2937.81,16,1735,183.613125,Mid Value
15236,321.05,1,269,321.05,Low Value
15237,1412.32,4,1071,353.08,Mid Value
15238,1071.99,3,692,357.33,Mid Value
15239,780.59,2,594,390.295,Mid Value
15240,4459.98,12,3214,371.66499999999996,High Value
15241,3050.16,11,3328,277.2872727272727,High Value
15242,302.04,1,196,302.04,Low Value
15243,927.2800000000001,2,543,463.64000000000004,Mid Value
15244,912.08,3,472,304.0266666666667,Mid Value
15245,4610.84,8,3021,576.355,High Value
15246,780.4,3,359,260.1333333333333,Mid Value
15247,976.06,3,514,325.3533333333333,Mid Value
15248,1893.93,3,1065,631.3100000000001,Mid Value
15249,9266.0,18,4980,514.7777777777778,High Value
15250,60.0,1,48,60.0,Low Value
15251,20324.54,21,12108,967.8352380952381,VIP
15252,2103.41,5,1430,420.68199999999996,Mid Value
15253,2055.09,8,1588,256.88625,Mid Value
15254,1088.35,3,711,362.7833333333333,Mid Value
15255,3729.42,9,2226,414.38,High Value
15256,170.4,2,92,85.2,Low Value
15257,685.9,2,71,342.95,Mid Value
15258,623.16,2,142,311.58,Mid Value
15259,1182.3799999999999,4,631,295.59499999999997,Mid Value
15260,9188.23,25,4722,367.5292,High Value
15261,1508.0,4,806,377.0,Mid Value
15262,418.82,3,218,139.60666666666665,Low Value
15263,156.51,1,89,156.51,Low Value
15264,848.4,2,443,424.2,Mid Value
15265,3345.64,4,1570,836.41,High Value
15266,852.21,5,236,170.442,Mid Value
15267,1717.36,5,944,343.472,Mid Value
15268,961.9000000000001,3,428,320.6333333333334,Mid Value
15269,1225.3600000000001,3,372,408.4533333333334,Mid Value
15270,8524.86,21,4010,405.9457142857143,High Value
15271,4709.54,24,2524,196.23083333333332,High Value
15272,2085.48,6,687,347.58,Mid Value
15273,228.96,1,216,228.96,Low Value
15274,716.57,2,619,358.285,Mid Value
15275,615.14,1,498,615.14,Mid Value
15276,649.53,4,331,162.3825,Mid Value
15277,476.34,2,373,238.17,Low Value
15278,496.15999999999997,4,458,124.03999999999999,Low Value
15279,1580.54,5,802,316.108,Mid Value
15280,406.21999999999997,3,513,135.40666666666667,Low Value
15281,8543.57,16,5233,533.973125,High Value
15282,348.59,1,395,348.59,Low Value
15283,148.33,3,27,49.443333333333335,Low Value
15284,24.75,1,5,24.75,Low Value
15285,94.92,1,120,94.92,Low Value
15286,240.55,1,55,240.55,Low Value
15287,856.03,5,1010,171.206,Mid Value
15288,3883.13,10,1404,388.313,High Value
15289,1593.09,5,1627,318.618,Mid Value
15290,10496.28,26,6567,403.70307692307694,VIP
15291,13846.56,40,5017,346.164,VIP
15292,180.94,1,56,180.94,Low Value
15293,247.5,1,178,247.5,Low Value
15294,233.35,1,97,233.35,Low Value
15295,217.23999999999998,1,151,217.23999999999998,Low Value
15296,10342.83,12,5464,861.9025,VIP
15297,641.94,3,292,213.98000000000002,Mid Value
15298,9459.37,23,6286,411.2769565217392,High Value
15299,7991.54,10,5453,799.154,High Value
15300,496.44,1,292,496.44,Low Value
15301,7603.4400000000005,17,4290,447.2611764705883,High Value
15302,308.0,1,102,308.0,Low Value
15303,1224.18,3,514,408.06,Mid Value
15304,919.5500000000001,9,133,102.17222222222223,Mid Value
15305,93.6,1,40,93.6,Low Value
15306,3484.73,9,3074,387.1922222222222,High Value
15307,205.3,1,37,205.3,Low Value
15308,310.47,1,175,310.47,Low Value
15309,797.96,4,440,199.49,Mid Value
15310,1634.64,1,1476,1634.64,Mid Value
15311,116771.16,208,71010,561.3998076923077,VIP
15312,2930.19,12,1693,244.1825,Mid Value
15313,52.0,1,25,52.0,Low Value
15314,820.4499999999999,3,750,273.4833333333333,Mid Value
15315,570.5,2,862,285.25,Mid Value
15316,165.0,1,100,165.0,Low Value
15317,129.75,1,45,129.75,Low Value
15318,312.62,1,642,312.62,Low Value
15319,204.5,1,175,204.5,Low Value
15320,267.13,1,326,267.13,Low Value
15321,6709.7300000000005,12,3653,559.1441666666667,High Value
15322,1390.86,2,971,695.43,Mid Value
15323,434.6,3,188,144.86666666666667,Low Value
15324,140.22000000000003,1,74,140.22000000000003,Low Value
15325,1602.01,8,1383,200.25125,Mid Value
15326,1700.52,5,1351,340.104,Mid Value
15327,208.75,1,116,208.75,Low Value
15328,107.24,1,88,107.24,Low Value
15329,2984.33,11,1219,271.3027272727273,Mid Value
15330,714.96,2,1312,357.48,Mid Value
15331,767.91,3,701,255.97,Mid Value
15332,6553.74,6,2958,1092.29,High Value
15333,1028.56,1,344,1028.56,Mid Value
15334,351.67,3,274,117.22333333333334,Low Value
15335,173.97,1,80,173.97,Low Value
15336,240.5,1,84,240.5,Low Value
15337,373.02,1,200,373.02,Low Value
15338,283.43,1,150,283.43,Low Value
15339,1827.84,7,1143,261.12,Mid Value
15340,105.5,1,76,105.5,Low Value
15341,2402.7200000000003,2,1008,1201.3600000000001,Mid Value
15342,406.09,1,283,406.09,Low Value
15343,364.5,1,84,364.5,Low Value
15344,563.94,3,116,187.98000000000002,Mid Value
15345,393.54,1,81,393.54,Low Value
15346,596.12,3,260,198.70666666666668,Mid Value
15347,1363.6,4,672,340.9,Mid Value
15348,158.04,1,84,158.04,Low Value
15349,473.81,2,327,236.905,Low Value
15350,663.25,2,323,331.625,Mid Value
15351,3738.29,10,1491,373.829,High Value
15352,114.95,1,43,114.95,Low Value
15353,3175.95,7,1551,453.70714285714286,High Value
15354,284.4,3,3,94.8,Low Value
15355,277.05,2,45,138.525,Low Value
15356,3464.95,13,2015,266.5346153846154,High Value
15358,17050.41,42,15378,405.96214285714285,VIP
15359,181.35,8,145,22.66875,Low Value
15360,427.93,1,223,427.93,Low Value
15361,689.07,4,373,172.2675,Mid Value
15362,613.08,2,368,306.54,Mid Value
15363,1004.11,2,527,502.055,Mid Value
15364,913.19,2,493,456.595,Mid Value
15365,4557.13,13,2131,350.54846153846154,High Value
15366,2389.08,7,2447,341.29714285714283,Mid Value
15367,5081.33,11,2944,461.9390909090909,High Value
15368,722.74,2,406,361.37,Mid Value
15369,6251.26,11,3288,568.2963636363637,High Value
15370,3739.01,8,1397,467.37625,High Value
15371,59.400000000000006,1,12,59.400000000000006,Low Value
15372,6017.06,8,6410,752.1325,High Value
15373,3421.39,17,769,201.25823529411764,High Value
15374,307.32,2,290,153.66,Low Value
15375,60.959999999999994,1,84,60.959999999999994,Low Value
15376,1233.3600000000001,3,619,411.12000000000006,Mid Value
15377,1211.75,4,253,302.9375,Mid Value
15378,246.5,2,130,123.25,Low Value
15379,4877.84,8,3000,609.73,High Value
15380,3479.0600000000004,11,1032,316.27818181818185,High Value
15381,1890.5700000000002,5,802,378.11400000000003,Mid Value
15382,13733.550000000001,12,9178,1144.4625,VIP
15384,2027.79,4,1767,506.9475,Mid Value
15385,942.08,3,428,314.0266666666667,Mid Value
15386,394.14,1,446,394.14,Low Value
15387,468.65,1,335,468.65,Low Value
15388,140.54,1,88,140.54,Low Value
15389,2733.8,5,3940,546.76,Mid Value
15390,1216.66,2,894,608.33,Mid Value
15391,289.87,1,109,289.87,Low Value
15392,2911.62,7,2144,415.94571428571425,Mid Value
15393,891.34,5,378,178.268,Mid Value
15394,5286.8,11,2372,480.6181818181818,High Value
15395,107.45,1,17,107.45,Low Value
15396,796.38,2,278,398.19,Mid Value
15397,94.0,1,20,94.0,Low Value
15398,1345.53,2,769,672.765,Mid Value
15399,815.77,3,611,271.92333333333335,Mid Value
15400,1302.3,8,662,162.7875,Mid Value
15401,216.95000000000002,2,93,108.47500000000001,Low Value
15402,1830.54,6,2034,305.09,Mid Value
15403,170.88,2,492,85.44,Low Value
15404,257.06,1,334,257.06,Low Value
15405,659.84,2,348,329.92,Mid Value
15406,975.87,4,547,243.9675,Mid Value
15407,1056.44,4,558,264.11,Mid Value
15408,267.18,1,106,267.18,Low Value
15409,131.25,1,59,131.25,Low Value
15410,4685.72,10,1902,468.572,High Value
15411,1358.88,4,530,339.72,Mid Value
15412,190.53,1,108,190.53,Low Value
15413,6798.72,5,2694,1359.7440000000001,High Value
15414,774.9000000000001,3,443,258.3,Mid Value
15415,572.8100000000001,1,575,572.8100000000001,Mid Value
15416,4572.82,7,2420,653.26,High Value
15417,508.8,1,284,508.8,Mid Value
15418,452.32,2,266,226.16,Low Value
15419,135.86,1,230,135.86,Low Value
15420,743.0,6,844,123.83333333333333,Mid Value
15421,3805.34,10,1927,380.534,High Value
15422,1619.97,7,710,231.42428571428573,Mid Value
15423,266.89,3,198,88.96333333333332,Low Value
15424,597.78,3,873,199.26,Mid Value
15425,1944.57,4,1042,486.1425,Mid Value
15426,2615.39,9,1220,290.5988888888889,Mid Value
15427,1483.14,3,1013,494.38000000000005,Mid Value
15428,762.75,4,347,190.6875,Mid Value
15429,397.35,2,380,198.675,Low Value
15430,954.75,2,309,477.375,Mid Value
15431,153.24,1,84,153.24,Low Value
15432,320.76,2,92,160.38,Low Value
15433,533.3,2,534,266.65,Mid Value
15434,2567.06,11,1423,233.36909090909091,Mid Value
15435,149.29,1,54,149.29,Low Value
15436,1122.53,3,613,374.1766666666667,Mid Value
15437,393.45,2,177,196.725,Low Value
15438,156.57999999999998,1,59,156.57999999999998,Low Value
15439,1269.05,4,572,317.2625,Mid Value
15440,383.68,3,197,127.89333333333333,Low Value
15441,1254.21,3,587,418.07,Mid Value
15442,594.0,1,120,594.0,Mid Value
15443,5175.93,14,2735,369.7092857142857,High Value
15444,1418.26,2,764,709.13,Mid Value
15445,284.5,2,118,142.25,Low Value
15446,406.95,3,267,135.65,Low Value
15447,492.88,5,228,98.576,Low Value
15448,788.81,2,487,394.405,Mid Value
15449,974.52,3,812,324.84,Mid Value
15450,429.84,1,376,429.84,Low Value
15451,233.21,2,79,116.605,Low Value
15452,1799.1100000000001,6,1091,299.8516666666667,Mid Value
15453,1388.37,7,845,198.3385714285714,Mid Value
15454,307.69,2,148,153.845,Low Value
15455,38.25,1,3,38.25,Low Value
15456,2119.27,10,2826,211.927,Mid Value
15457,237.07,1,132,237.07,Low Value
15458,370.43999999999994,2,300,185.21999999999997,Low Value
15459,202.82999999999998,2,121,101.41499999999999,Low Value
15460,216.76,1,109,216.76,Low Value
15461,429.7,2,230,214.85,Low Value
15462,737.05,4,495,184.2625,Mid Value
15463,126.14,1,106,126.14,Low Value
15464,1048.85,1,350,1048.85,Mid Value
15465,12655.65,32,2769,395.4890625,VIP
15466,1571.01,4,944,392.7525,Mid Value
15467,524.88,3,310,174.96,Mid Value
15468,1430.48,3,1400,476.82666666666665,Mid Value
15469,874.25,3,287,291.4166666666667,Mid Value
15470,63.419999999999995,1,232,63.419999999999995,Low Value
15471,1316.56,3,683,438.8533333333333,Mid Value
15472,371.56,1,251,371.56,Low Value
15473,2046.0,8,776,255.75,Mid Value
15474,163.1,1,56,163.1,Low Value
15475,454.10999999999996,1,319,454.10999999999996,Low Value
15476,2209.98,4,1174,552.495,Mid Value
15477,368.4,1,216,368.4,Low Value
15478,2024.98,3,904,674.9933333333333,Mid Value
15479,147.4,1,38,147.4,Low Value
15480,6279.0,5,1852,1255.8,High Value
15481,1993.34,1,1450,1993.34,Mid Value
15482,14592.56,19,6532,768.0294736842105,VIP
15483,862.2,10,944,86.22,Mid Value
15484,4656.0,6,4076,776.0,High Value
15485,5771.51,7,2594,824.5014285714286,High Value
15486,102.0,1,40,102.0,Low Value
15487,231.32,1,144,231.32,Low Value
15488,431.92,5,251,86.384,Low Value
15489,2419.61,8,1264,302.45125,Mid Value
15490,217.6,1,85,217.6,Low Value
15491,3100.09,6,1646,516.6816666666667,High Value
15492,659.4599999999999,2,483,329.72999999999996,Mid Value
15493,4314.9800000000005,9,1260,479.44222222222226,High Value
15494,3780.05,5,3097,756.01,High Value
15495,246.5,1,194,246.5,Low Value
15496,146.14000000000001,1,98,146.14000000000001,Low Value
15497,8657.39,9,2937,961.9322222222222,High Value
15498,26039.58,44,12622,591.8086363636364,VIP
15499,161.6,1,60,161.6,Low Value
15500,1131.56,4,572,282.89,Mid Value
15501,402.5,2,206,201.25,Low Value
15502,13993.47,14,5861,999.5335714285713,VIP
15503,267.15,2,136,133.575,Low Value
15504,423.85,4,148,105.9625,Low Value
15505,3610.96,5,2390,722.192,High Value
15506,2040.03,6,1647,340.005,Mid Value
15507,492.36,1,162,492.36,Low Value
15508,1000.27,6,440,166.71166666666667,Mid Value
15509,166.51,1,72,166.51,Low Value
15510,250.0,1,2,250.0,Low Value
15511,909.23,5,271,181.846,Mid Value
15512,331.58,4,235,82.895,Low Value
15513,27750.55,35,10831,792.8728571428571,VIP
15514,6598.55,18,4246,366.5861111111111,High Value
15515,171.81,1,131,171.81,Low Value
15516,62.43,3,27,20.81,Low Value
15517,267.03,1,293,267.03,Low Value
15518,4218.94,15,2823,281.26266666666663,High Value
15519,344.61,2,116,172.305,Low Value
15520,343.5,1,314,343.5,Low Value
15521,7106.69,16,4516,444.168125,High Value
15522,398.84,2,573,199.42,Low Value
15523,17359.99,16,15873,1084.999375,VIP
15524,591.4,2,28,295.7,Mid Value
15525,1295.7,4,680,323.925,Mid Value
15526,148.44,2,24,74.22,Low Value
15527,5575.64,23,2222,242.41913043478263,High Value
15528,229.33,1,123,229.33,Low Value
15529,5111.95,12,4488,425.99583333333334,High Value
15530,1813.72,5,1340,362.744,Mid Value
15531,2007.44,2,1105,1003.72,Mid Value
15532,3771.9,10,1349,377.19,High Value
15533,807.57,3,289,269.19,Mid Value
15534,162.25,1,63,162.25,Low Value
15535,1087.82,6,323,181.3033333333333,Mid Value
15536,259.09,1,242,259.09,Low Value
15537,110.92,1,29,110.92,Low Value
15538,3358.3999999999996,6,1016,559.7333333333332,High Value
15539,538.46,1,410,538.46,Mid Value
15540,460.68,2,444,230.34,Low Value
15541,85.13000000000001,1,49,85.13000000000001,Low Value
15542,918.45,3,469,306.15000000000003,Mid Value
15543,242.84,2,169,121.42,Low Value
15544,8162.43,20,7019,408.1215,High Value
15545,428.05,2,238,214.025,Low Value
15546,1079.1000000000001,2,198,539.5500000000001,Mid Value
15547,10154.39,26,7362,390.55346153846153,VIP
15548,158.09,1,64,158.09,Low Value
15549,2345.96,8,940,293.245,Mid Value
15550,2218.8,12,1144,184.9,Mid Value
15551,1710.08,7,814,244.29714285714286,Mid Value
15552,252.52,2,166,126.26,Low Value
15553,437.23,1,451,437.23,Low Value
15554,217.2,1,74,217.2,Low Value
15555,12112.35,36,9037,336.45416666666665,VIP
15556,279.77,1,236,279.77,Low Value
15557,473.65000000000003,1,219,473.65000000000003,Low Value
15558,214.13,1,86,214.13,Low Value
15559,1109.4,1,526,1109.4,Mid Value
15560,153.52,2,72,76.76,Low Value
15561,1934.3899999999999,8,1334,241.79874999999998,Mid Value
15562,673.3800000000001,3,561,224.46000000000004,Mid Value
15563,2867.0,7,3019,409.57142857142856,Mid Value
15564,70.74000000000001,2,42,35.370000000000005,Low Value
15565,173.16,2,60,86.58,Low Value
15566,227.87,2,153,113.935,Low Value
15567,186.01,1,223,186.01,Low Value
15568,758.29,3,461,252.76333333333332,Mid Value
15569,3586.35,10,1736,358.635,High Value
15570,9311.04,25,4279,372.44160000000005,High Value
15571,4051.63,14,2506,289.40214285714285,High Value
15572,4068.67,10,2148,406.867,High Value
15573,1207.18,5,780,241.436,Mid Value
15574,1518.7,6,949,253.11666666666667,Mid Value
15575,30.1,1,6,30.1,Low Value
15576,940.6700000000001,1,404,940.6700000000001,Mid Value
15577,397.98,5,121,79.596,Low Value
15578,127.1,1,52,127.1,Low Value
15579,1302.5,5,723,260.5,Mid Value
15580,1381.19,8,959,172.64875,Mid Value
15581,7794.59,38,3146,205.12078947368423,High Value
15582,682.9100000000001,3,453,227.63666666666668,Mid Value
15583,107.86,1,63,107.86,Low Value
15584,1277.5,6,487,212.91666666666666,Mid Value
15585,455.3,1,320,455.3,Low Value
15586,1139.1,3,1338,379.7,Mid Value
15587,1522.0800000000002,7,528,217.44000000000003,Mid Value
15588,579.6,1,96,579.6,Mid Value
15589,478.53000000000003,3,243,159.51000000000002,Low Value
15590,1496.6,5,832,299.32,Mid Value
15591,217.9,3,58,72.63333333333334,Low Value
15592,388.58,1,354,388.58,Low Value
15593,199.8,1,60,199.8,Low Value
15594,1771.78,5,983,354.356,Mid Value
15595,357.6,1,144,357.6,Low Value
15596,3130.04,9,1376,347.78222222222223,High Value
15597,563.37,2,393,281.685,Mid Value
15598,548.02,2,404,274.01,Mid Value
15599,1250.06,3,1098,416.68666666666667,Mid Value
15600,1199.31,4,657,299.8275,Mid Value
15601,14960.12,30,11061,498.6706666666667,VIP
15602,3230.51,16,2349,201.906875,High Value
15603,88.48,2,128,44.24,Low Value
15604,216.39,1,159,216.39,Low Value
15605,1936.8,9,712,215.2,Mid Value
15606,5230.99,17,1615,307.70529411764704,High Value
15607,1708.97,9,1470,189.88555555555556,Mid Value
15608,1785.98,5,1262,357.196,Mid Value
15609,298.48,1,148,298.48,Low Value
15610,112.46000000000001,1,66,112.46000000000001,Low Value
15611,2997.28,26,747,115.28,Mid Value
15612,195.15,2,52,97.575,Low Value
15613,433.71999999999997,1,700,433.71999999999997,Low Value
15614,3147.36,4,1632,786.84,High Value
15615,21373.97,47,12090,454.7653191489362,VIP
15616,317.11,1,137,317.11,Low Value
15617,828.5500000000001,3,485,276.18333333333334,Mid Value
15618,776.851,4,454,194.21275,Mid Value
15619,336.40000000000003,1,136,336.40000000000003,Low Value
15620,1942.36,4,1249,485.59,Mid Value
15621,1293.03,4,501,323.2575,Mid Value
15622,7852.61,17,4091,461.9182352941176,High Value
15623,2437.05,8,1087,304.63125,Mid Value
15624,588.13,4,357,147.0325,Mid Value
15625,3236.4,9,3020,359.6,High Value
15626,1067.52,3,1138,355.84,Mid Value
15627,566.9,2,344,283.45,Mid Value
15628,5652.26,17,3819,332.4858823529412,High Value
15629,2240.9,4,1518,560.225,Mid Value
15630,1481.4,3,987,493.8,Mid Value
15631,596.67,1,525,596.67,Mid Value
15632,3285.31,8,2109,410.66375,High Value
15633,4352.46,13,2058,334.8046153846154,High Value
15634,554.65,2,227,277.325,Mid Value
15635,100.35,1,5,100.35,Low Value
15636,1444.58,4,560,361.145,Mid Value
15637,797.59,5,651,159.518,Mid Value
15638,2265.2,6,1134,377.5333333333333,Mid Value
15639,1065.08,3,849,355.02666666666664,Mid Value
15640,23957.58,29,12390,826.1234482758621,VIP
15641,5345.55,12,4422,445.46250000000003,High Value
15642,105.78000000000002,1,270,105.78000000000002,Low Value
15643,664.0,3,246,221.33333333333334,Mid Value
15644,813.0,4,557,203.25,Mid Value
15645,1055.17,3,396,351.72333333333336,Mid Value
15646,974.61,5,1051,194.922,Mid Value
15647,169.0,1,124,169.0,Low Value
15648,657.35,2,221,328.675,Mid Value
15649,2170.35,4,485,542.5875,Mid Value
15650,553.88,2,210,276.94,Mid Value
15651,1259.06,5,871,251.81199999999998,Mid Value
15652,1420.34,5,659,284.068,Mid Value
15653,877.4399999999999,2,1200,438.71999999999997,Mid Value
15654,922.53,2,475,461.265,Mid Value
15655,560.67,1,324,560.67,Mid Value
15656,748.5,4,343,187.125,Mid Value
15657,30.0,1,24,30.0,Low Value
15658,2423.4700000000003,8,691,302.93375000000003,Mid Value
15659,532.49,3,161,177.49666666666667,Mid Value
15660,2812.99,15,1893,187.53266666666664,Mid Value
15661,1215.95,8,779,151.99375,Mid Value
15662,283.73,2,145,141.865,Low Value
15663,138.14,1,106,138.14,Low Value
15664,1254.03,4,530,313.5075,Mid Value
15665,4015.12,5,2794,803.024,High Value
15666,632.9399999999999,2,469,316.46999999999997,Mid Value
15667,301.32,1,240,301.32,Low Value
15668,76.32000000000001,1,72,76.32000000000001,Low Value
15669,684.34,4,342,171.085,Mid Value
15670,325.2,2,132,162.6,Low Value
15671,2657.13,7,1699,379.59000000000003,Mid Value
15672,45.300000000000004,1,10,45.300000000000004,Low Value
15673,6414.79,9,3361,712.7544444444444,High Value
15674,6948.2300000000005,13,3648,534.4792307692308,High Value
15675,542.04,4,624,135.51,Mid Value
15676,3435.76,3,2252,1145.2533333333333,High Value
15677,1305.63,3,675,435.21000000000004,Mid Value
15678,1893.89,3,1067,631.2966666666667,Mid Value
15679,781.28,4,1170,195.32,Mid Value
15680,4507.58,10,3074,450.758,High Value
15681,2989.7,14,1392,213.54999999999998,Mid Value
15682,318.24,2,222,159.12,Low Value
15683,524.54,2,332,262.27,Mid Value
